Date,Year,Month,Temp_Anomaly,5yr_moving_avg,10yr_moving_avg,Month_Num,Season_Spring,Season_Summer,Season_Winter,Data Type,Predicted_Anomaly
1971-12-01,1971.0,Dec,-0.08,0.0299999999999999,-0.0329999999999999,12.0,False,False,True,Actual,
1972-01-01,1972.0,Jan,-0.22,0.0059999999999999,-0.0339999999999999,1.0,False,False,True,Actual,
1972-02-01,1972.0,Feb,-0.18,-0.012,-0.0569999999999999,2.0,False,False,True,Actual,
1972-03-01,1972.0,Mar,0.03,0.0299999999999999,0.032,3.0,True,False,False,Actual,
1972-04-01,1972.0,Apr,0.0,0.028,0.017,4.0,True,False,False,Actual,
1972-05-01,1972.0,May,-0.03,0.0159999999999999,0.02,5.0,True,False,False,Actual,
1972-06-01,1972.0,Jun,0.04,2.775557561562893e-18,-0.0269999999999999,6.0,False,True,False,Actual,
1972-07-01,1972.0,Jul,0.01,0.0119999999999999,-0.0199999999999999,7.0,False,True,False,Actual,
1972-08-01,1972.0,Aug,0.16,0.0399999999999999,-0.0119999999999999,8.0,False,True,False,Actual,
1972-09-01,1972.0,Sep,0.02,0.0199999999999999,-0.016,9.0,False,False,False,Actual,
1972-10-01,1972.0,Oct,0.08,0.0219999999999999,0.0029999999999999,10.0,False,False,False,Actual,
1972-11-01,1972.0,Nov,0.02,-0.014,-0.028,11.0,False,False,False,Actual,
1972-12-01,1972.0,Dec,0.18,-0.034,-0.019,12.0,False,False,True,Actual,
1973-01-01,1973.0,Jan,0.29,0.0099999999999999,-0.0079999999999999,1.0,False,False,True,Actual,
1973-02-01,1973.0,Feb,0.32,-0.04,-0.0129999999999999,2.0,False,False,True,Actual,
1973-03-01,1973.0,Mar,0.29,0.0419999999999999,0.051,3.0,True,False,False,Actual,
1973-04-01,1973.0,Apr,0.27,0.026,0.048,4.0,True,False,False,Actual,
1973-05-01,1973.0,May,0.23,0.0539999999999999,0.041,5.0,True,False,False,Actual,
1973-06-01,1973.0,Jun,0.19,0.002,0.008,6.0,False,True,False,Actual,
1973-07-01,1973.0,Jul,0.13,0.0059999999999999,-0.0019999999999999,7.0,False,True,False,Actual,
1973-08-01,1973.0,Aug,0.05,0.0259999999999999,0.005,8.0,False,True,False,Actual,
1973-09-01,1973.0,Sep,0.09,-0.008,-0.008,9.0,False,False,False,Actual,
1973-10-01,1973.0,Oct,0.1,-0.006,-0.003,10.0,False,False,False,Actual,
1973-11-01,1973.0,Nov,0.04,-0.052,-0.007,11.0,False,False,False,Actual,
1973-12-01,1973.0,Dec,-0.07,-0.044,-0.0109999999999999,12.0,False,False,True,Actual,
1974-01-01,1974.0,Jan,-0.1,0.0079999999999999,0.024,1.0,False,False,True,Actual,
1974-02-01,1974.0,Feb,-0.27,-0.022,0.011,2.0,False,False,True,Actual,
1974-03-01,1974.0,Mar,-0.05,0.0359999999999999,0.05,3.0,True,False,False,Actual,
1974-04-01,1974.0,Apr,-0.11,0.026,0.071,4.0,True,False,False,Actual,
1974-05-01,1974.0,May,-0.04,0.0239999999999999,0.064,5.0,True,False,False,Actual,
1974-06-01,1974.0,Jun,-0.05,0.01,0.015,6.0,False,True,False,Actual,
1974-07-01,1974.0,Jul,-0.03,-1.6653345369377347e-17,0.015,7.0,False,True,False,Actual,
1974-08-01,1974.0,Aug,0.1,0.0039999999999999,-0.0009999999999999,8.0,False,True,False,Actual,
1974-09-01,1974.0,Sep,-0.08,-0.012,0.0169999999999999,9.0,False,False,False,Actual,
1974-10-01,1974.0,Oct,-0.06,-0.046,-0.009,10.0,False,False,False,Actual,
1974-11-01,1974.0,Nov,-0.08,-0.05,0.0109999999999999,11.0,False,False,False,Actual,
1974-12-01,1974.0,Dec,-0.08,-0.006,0.011,12.0,False,False,True,Actual,
1975-01-01,1975.0,Jan,0.1,0.0899999999999999,0.043,1.0,False,False,True,Actual,
1975-02-01,1975.0,Feb,0.08,0.0599999999999999,0.019,2.0,False,False,True,Actual,
1975-03-01,1975.0,Mar,0.12,0.0779999999999999,0.068,3.0,True,False,False,Actual,
1975-04-01,1975.0,Apr,0.04,0.078,0.069,4.0,True,False,False,Actual,
1975-05-01,1975.0,May,0.16,0.096,0.049,5.0,True,False,False,Actual,
1975-06-01,1975.0,Jun,-0.01,0.056,0.026,6.0,False,True,False,Actual,
1975-07-01,1975.0,Jul,-0.01,0.0379999999999999,0.023,7.0,False,True,False,Actual,
1975-08-01,1975.0,Aug,-0.17,0.0079999999999999,0.011,8.0,False,True,False,Actual,
1975-09-01,1975.0,Sep,-0.02,-0.012,0.0339999999999999,9.0,False,False,False,Actual,
1975-10-01,1975.0,Oct,-0.11,-0.056,0.0079999999999999,10.0,False,False,False,Actual,
1975-11-01,1975.0,Nov,-0.17,-0.022,0.0269999999999999,11.0,False,False,False,Actual,
1975-12-01,1975.0,Dec,-0.17,-0.036,0.034,12.0,False,False,True,Actual,
1976-01-01,1976.0,Jan,-0.03,0.044,0.064,1.0,False,False,True,Actual,
1976-02-01,1976.0,Feb,-0.06,0.0159999999999999,0.036,2.0,False,False,True,Actual,
1976-03-01,1976.0,Mar,-0.21,0.0579999999999999,0.091,3.0,True,False,False,Actual,
1976-04-01,1976.0,Apr,-0.07,0.058,0.094,4.0,True,False,False,Actual,
1976-05-01,1976.0,May,-0.2,0.0679999999999999,0.087,5.0,True,False,False,Actual,
1976-06-01,1976.0,Jun,-0.12,0.014,0.048,6.0,False,True,False,Actual,
1976-07-01,1976.0,Jul,-0.1,0.0199999999999999,0.043,7.0,False,True,False,Actual,
1976-08-01,1976.0,Aug,-0.12,-0.03,0.039,8.0,False,True,False,Actual,
1976-09-01,1976.0,Sep,-0.07,-0.018,0.0419999999999999,9.0,False,False,False,Actual,
1976-10-01,1976.0,Oct,-0.24,-0.07,0.0179999999999999,10.0,False,False,False,Actual,
1976-11-01,1976.0,Nov,-0.06,-0.004,0.0539999999999999,11.0,False,False,False,Actual,
1976-12-01,1976.0,Dec,0.11,-0.008,0.068,12.0,False,False,True,Actual,
1977-01-01,1977.0,Jan,0.19,0.0799999999999999,0.119,1.0,False,False,True,Actual,
1977-02-01,1977.0,Feb,0.23,0.0499999999999999,0.093,2.0,False,False,True,Actual,
1977-03-01,1977.0,Mar,0.24,0.1059999999999999,0.157,3.0,True,False,False,Actual,
1977-04-01,1977.0,Apr,0.26,0.11,0.133,4.0,True,False,False,Actual,
1977-05-01,1977.0,May,0.33,0.0819999999999999,0.116,5.0,True,False,False,Actual,
1977-06-01,1977.0,Jun,0.27,0.052,0.093,6.0,False,True,False,Actual,
1977-07-01,1977.0,Jul,0.2,0.0339999999999999,0.082,7.0,False,True,False,Actual,
1977-08-01,1977.0,Aug,0.18,-0.018,0.075,8.0,False,True,False,Actual,
1977-09-01,1977.0,Sep,0.02,0.0479999999999999,0.0619999999999999,9.0,False,False,False,Actual,
1977-10-01,1977.0,Oct,0.03,-0.006,0.0339999999999999,10.0,False,False,False,Actual,
1977-11-01,1977.0,Nov,0.16,0.0679999999999999,0.0839999999999999,11.0,False,False,False,Actual,
1977-12-01,1977.0,Dec,0.03,0.1019999999999999,0.1169999999999999,12.0,False,False,True,Actual,
1978-01-01,1978.0,Jan,0.06,0.118,0.146,1.0,False,False,True,Actual,
1978-02-01,1978.0,Feb,0.1,0.112,0.126,2.0,False,False,True,Actual,
1978-03-01,1978.0,Mar,0.19,0.1399999999999999,0.157,3.0,True,False,False,Actual,
1978-04-01,1978.0,Apr,0.17,0.1619999999999999,0.148,4.0,True,False,False,Actual,
1978-05-01,1978.0,May,0.09,0.1199999999999999,0.137,5.0,True,False,False,Actual,
1978-06-01,1978.0,Jun,-0.02,0.094,0.094,6.0,False,True,False,Actual,
1978-07-01,1978.0,Jul,0.04,0.0799999999999999,0.095,7.0,False,True,False,Actual,
1978-08-01,1978.0,Aug,-0.14,0.0519999999999999,0.062,8.0,False,True,False,Actual,
1978-09-01,1978.0,Sep,0.06,0.0919999999999999,0.0739999999999999,9.0,False,False,False,Actual,
1978-10-01,1978.0,Oct,0.03,0.0419999999999999,0.0389999999999999,10.0,False,False,False,Actual,
1978-11-01,1978.0,Nov,0.13,0.1599999999999999,0.0999999999999999,11.0,False,False,False,Actual,
1978-12-01,1978.0,Dec,0.07,0.1799999999999999,0.142,12.0,False,False,True,Actual,
1979-01-01,1979.0,Jan,0.08,0.2299999999999999,0.17,1.0,False,False,True,Actual,
1979-02-01,1979.0,Feb,-0.1,0.208,0.137,2.0,False,False,True,Actual,
1979-03-01,1979.0,Mar,0.19,0.2779999999999999,0.169,3.0,True,False,False,Actual,
1979-04-01,1979.0,Apr,0.15,0.24,0.148,4.0,True,False,False,Actual,
1979-05-01,1979.0,May,0.03,0.2079999999999999,0.148,5.0,True,False,False,Actual,
1979-06-01,1979.0,Jun,0.14,0.176,0.098,6.0,False,True,False,Actual,
1979-07-01,1979.0,Jul,0.04,0.1639999999999999,0.1,7.0,False,True,False,Actual,
1979-08-01,1979.0,Aug,0.16,0.1459999999999999,0.093,8.0,False,True,False,Actual,
1979-09-01,1979.0,Sep,0.25,0.1359999999999999,0.1019999999999999,9.0,False,False,False,Actual,
1979-10-01,1979.0,Oct,0.26,0.1139999999999999,0.0459999999999999,10.0,False,False,False,Actual,
1979-11-01,1979.0,Nov,0.28,0.2179999999999999,0.1259999999999999,11.0,False,False,False,Actual,
1979-12-01,1979.0,Dec,0.47,0.2399999999999999,0.165,12.0,False,False,True,Actual,
1980-01-01,1980.0,Jan,0.29,0.202,0.211,1.0,False,False,True,Actual,
1980-02-01,1980.0,Feb,0.39,0.192,0.178,2.0,False,False,True,Actual,
1980-03-01,1980.0,Mar,0.29,0.236,0.2,3.0,True,False,False,Actual,
1980-04-01,1980.0,Apr,0.3,0.218,0.165,4.0,True,False,False,Actual,
1980-05-01,1980.0,May,0.35,0.178,0.185,5.0,True,False,False,Actual,
1980-06-01,1980.0,Jun,0.2,0.132,0.105,6.0,False,True,False,Actual,
1980-07-01,1980.0,Jul,0.22,0.152,0.122,7.0,False,True,False,Actual,
1980-08-01,1980.0,Aug,0.18,0.1159999999999999,0.102,8.0,False,True,False,Actual,
1980-09-01,1980.0,Sep,0.2,0.1599999999999999,0.1309999999999999,9.0,False,False,False,Actual,
1980-10-01,1980.0,Oct,0.13,0.1339999999999999,0.0649999999999999,10.0,False,False,False,Actual,
1980-11-01,1980.0,Nov,0.29,0.2219999999999999,0.1399999999999999,11.0,False,False,False,Actual,
1980-12-01,1980.0,Dec,0.22,0.3199999999999999,0.1689999999999999,12.0,False,False,True,Actual,
1981-01-01,1981.0,Jan,0.53,0.296,0.223,1.0,False,False,True,Actual,
1981-02-01,1981.0,Feb,0.42,0.258,0.166,2.0,False,False,True,Actual,
1981-03-01,1981.0,Mar,0.48,0.2799999999999999,0.205,3.0,True,False,False,Actual,
1981-04-01,1981.0,Apr,0.32,0.238,0.173,4.0,True,False,False,Actual,
1981-05-01,1981.0,May,0.24,0.2279999999999999,0.183,5.0,True,False,False,Actual,
1981-06-01,1981.0,Jun,0.29,0.182,0.121,6.0,False,True,False,Actual,
1981-07-01,1981.0,Jul,0.32,0.18,0.127,7.0,False,True,False,Actual,
1981-08-01,1981.0,Aug,0.35,0.216,0.1359999999999999,8.0,False,True,False,Actual,
1981-09-01,1981.0,Sep,0.15,0.2219999999999999,0.146,9.0,False,False,False,Actual,
1981-10-01,1981.0,Oct,0.12,0.1619999999999999,0.0879999999999999,10.0,False,False,False,Actual,
1981-11-01,1981.0,Nov,0.23,0.2559999999999999,0.1619999999999999,11.0,False,False,False,Actual,
1981-12-01,1981.0,Dec,0.41,0.3379999999999999,0.2,12.0,False,False,True,Actual,
1982-01-01,1982.0,Jan,0.05,0.3419999999999999,0.252,1.0,False,False,True,Actual,
1982-02-01,1982.0,Feb,0.15,0.306,0.209,2.0,False,False,True,Actual,
1982-03-01,1982.0,Mar,0.03,0.2939999999999999,0.256,3.0,True,False,False,Actual,
1982-04-01,1982.0,Apr,0.15,0.22,0.202,4.0,True,False,False,Actual,
1982-05-01,1982.0,May,0.18,0.288,0.224,5.0,True,False,False,Actual,
1982-06-01,1982.0,Jun,0.05,0.158,0.145,6.0,False,True,False,Actual,
1982-07-01,1982.0,Jul,0.14,0.2099999999999999,0.148,7.0,False,True,False,Actual,
1982-08-01,1982.0,Aug,0.03,0.2219999999999999,0.164,8.0,False,True,False,Actual,
1982-09-01,1982.0,Sep,0.14,0.2139999999999999,0.1559999999999999,9.0,False,False,False,Actual,
1982-10-01,1982.0,Oct,0.13,0.1359999999999999,0.1269999999999999,10.0,False,False,False,Actual,
1982-11-01,1982.0,Nov,0.18,0.2119999999999999,0.178,11.0,False,False,False,Actual,
1982-12-01,1982.0,Dec,0.43,0.2359999999999999,0.202,12.0,False,False,True,Actual,
1983-01-01,1983.0,Jan,0.53,0.3279999999999999,0.265,1.0,False,False,True,Actual,
1983-02-01,1983.0,Feb,0.43,0.2199999999999999,0.229,2.0,False,False,True,Actual,
1983-03-01,1983.0,Mar,0.41,0.2699999999999999,0.25,3.0,True,False,False,Actual,
1983-04-01,1983.0,Apr,0.27,0.184,0.2,4.0,True,False,False,Actual,
1983-05-01,1983.0,May,0.34,0.246,0.216,5.0,True,False,False,Actual,
1983-06-01,1983.0,Jun,0.23,0.148,0.153,6.0,False,True,False,Actual,
1983-07-01,1983.0,Jul,0.18,0.174,0.1679999999999999,7.0,False,True,False,Actual,
1983-08-01,1983.0,Aug,0.36,0.2199999999999999,0.1709999999999999,8.0,False,True,False,Actual,
1983-09-01,1983.0,Sep,0.37,0.1999999999999999,0.1889999999999999,9.0,False,False,False,Actual,
1983-10-01,1983.0,Oct,0.17,0.1339999999999999,0.1569999999999999,10.0,False,False,False,Actual,
1983-11-01,1983.0,Nov,0.3,0.1639999999999999,0.1909999999999999,11.0,False,False,False,Actual,
1983-12-01,1983.0,Dec,0.16,0.2199999999999999,0.245,12.0,False,False,True,Actual,
1984-01-01,1984.0,Jan,0.31,0.274,0.315,1.0,False,False,True,Actual,
1984-02-01,1984.0,Feb,0.14,0.21,0.263,2.0,False,False,True,Actual,
1984-03-01,1984.0,Mar,0.26,0.2339999999999999,0.282,3.0,True,False,False,Actual,
1984-04-01,1984.0,Apr,0.06,0.1639999999999999,0.225,4.0,True,False,False,Actual,
1984-05-01,1984.0,May,0.33,0.24,0.251,5.0,True,False,False,Actual,
1984-06-01,1984.0,Jun,0.02,0.114,0.195,6.0,False,True,False,Actual,
1984-07-01,1984.0,Jul,0.19,0.1319999999999999,0.197,7.0,False,True,False,Actual,
1984-08-01,1984.0,Aug,0.19,0.182,0.224,8.0,False,True,False,Actual,
1984-09-01,1984.0,Sep,0.21,0.1759999999999999,0.2199999999999999,9.0,False,False,False,Actual,
1984-10-01,1984.0,Oct,0.13,0.1399999999999999,0.192,10.0,False,False,False,Actual,
1984-11-01,1984.0,Nov,0.06,0.1379999999999999,0.19,11.0,False,False,False,Actual,
1984-12-01,1984.0,Dec,-0.04,0.1639999999999999,0.267,12.0,False,False,True,Actual,
1985-01-01,1985.0,Jan,0.22,0.328,0.319,1.0,False,False,True,Actual,
1985-02-01,1985.0,Feb,-0.04,0.266,0.303,2.0,False,False,True,Actual,
1985-03-01,1985.0,Mar,0.17,0.2639999999999999,0.299,3.0,True,False,False,Actual,
1985-04-01,1985.0,Apr,0.12,0.182,0.239,4.0,True,False,False,Actual,
1985-05-01,1985.0,May,0.14,0.254,0.265,5.0,True,False,False,Actual,
1985-06-01,1985.0,Jun,0.15,0.174,0.196,6.0,False,True,False,Actual,
1985-07-01,1985.0,Jul,0.04,0.1839999999999999,0.227,7.0,False,True,False,Actual,
1985-08-01,1985.0,Aug,0.17,0.2259999999999999,0.2409999999999999,8.0,False,True,False,Actual,
1985-09-01,1985.0,Sep,0.13,0.2179999999999999,0.229,9.0,False,False,False,Actual,
1985-10-01,1985.0,Oct,0.12,0.1799999999999999,0.1949999999999999,10.0,False,False,False,Actual,
1985-11-01,1985.0,Nov,0.05,0.1599999999999999,0.182,11.0,False,False,False,Actual,
1985-12-01,1985.0,Dec,0.14,0.1699999999999999,0.257,12.0,False,False,True,Actual,
1986-01-01,1986.0,Jan,0.26,0.3339999999999999,0.331,1.0,False,False,True,Actual,
1986-02-01,1986.0,Feb,0.37,0.2679999999999999,0.308,2.0,False,False,True,Actual,
1986-03-01,1986.0,Mar,0.3,0.284,0.35,3.0,True,False,False,Actual,
1986-04-01,1986.0,Apr,0.22,0.212,0.265,4.0,True,False,False,Actual,
1986-05-01,1986.0,May,0.21,0.2739999999999999,0.275,5.0,True,False,False,Actual,
1986-06-01,1986.0,Jun,0.12,0.208,0.213,6.0,False,True,False,Actual,
1986-07-01,1986.0,Jul,0.11,0.2139999999999999,0.251,7.0,False,True,False,Actual,
1986-08-01,1986.0,Aug,0.16,0.2319999999999999,0.257,8.0,False,True,False,Actual,
1986-09-01,1986.0,Sep,0.03,0.2179999999999999,0.2319999999999999,9.0,False,False,False,Actual,
1986-10-01,1986.0,Oct,0.15,0.2219999999999999,0.2259999999999999,10.0,False,False,False,Actual,
1986-11-01,1986.0,Nov,0.1,0.1239999999999999,0.1989999999999999,11.0,False,False,False,Actual,
1986-12-01,1986.0,Dec,0.13,0.1959999999999999,0.275,12.0,False,False,True,Actual,
1987-01-01,1987.0,Jan,0.32,0.296,0.32,1.0,False,False,True,Actual,
1987-02-01,1987.0,Feb,0.43,0.2999999999999999,0.316,2.0,False,False,True,Actual,
1987-03-01,1987.0,Mar,0.18,0.304,0.3370000000000001,3.0,True,False,False,Actual,
1987-04-01,1987.0,Apr,0.24,0.2579999999999999,0.2840000000000001,4.0,True,False,False,Actual,
1987-05-01,1987.0,May,0.25,0.242,0.285,5.0,True,False,False,Actual,
1987-06-01,1987.0,Jun,0.35,0.2339999999999999,0.237,6.0,False,True,False,Actual,
1987-07-01,1987.0,Jul,0.4,0.244,0.266,7.0,False,True,False,Actual,
1987-08-01,1987.0,Aug,0.25,0.26,0.261,8.0,False,True,False,Actual,
1987-09-01,1987.0,Sep,0.35,0.2439999999999999,0.261,9.0,False,False,False,Actual,
1987-10-01,1987.0,Oct,0.33,0.2539999999999999,0.2429999999999999,10.0,False,False,False,Actual,
1987-11-01,1987.0,Nov,0.29,0.1519999999999999,0.205,11.0,False,False,False,Actual,
1987-12-01,1987.0,Dec,0.46,0.2779999999999999,0.265,12.0,False,False,True,Actual,
1988-01-01,1988.0,Jan,0.56,0.334,0.362,1.0,False,False,True,Actual,
1988-02-01,1988.0,Feb,0.44,0.3959999999999999,0.3410000000000001,2.0,False,False,True,Actual,
1988-03-01,1988.0,Mar,0.51,0.43,0.382,3.0,True,False,False,Actual,
1988-04-01,1988.0,Apr,0.42,0.346,0.2960000000000001,4.0,True,False,False,Actual,
1988-05-01,1988.0,May,0.44,0.304,0.298,5.0,True,False,False,Actual,
1988-06-01,1988.0,Jun,0.4,0.278,0.257,6.0,False,True,False,Actual,
1988-07-01,1988.0,Jul,0.33,0.3279999999999999,0.26,7.0,False,True,False,Actual,
1988-08-01,1988.0,Aug,0.39,0.2939999999999999,0.266,8.0,False,True,False,Actual,
1988-09-01,1988.0,Sep,0.37,0.2639999999999999,0.2459999999999999,9.0,False,False,False,Actual,
1988-10-01,1988.0,Oct,0.38,0.3179999999999999,0.237,10.0,False,False,False,Actual,
1988-11-01,1988.0,Nov,0.12,0.2339999999999999,0.19,11.0,False,False,False,Actual,
1988-12-01,1988.0,Dec,0.29,0.3299999999999999,0.2429999999999999,12.0,False,False,True,Actual,
1989-01-01,1989.0,Jan,0.12,0.366,0.343,1.0,False,False,True,Actual,
1989-02-01,1989.0,Feb,0.3,0.422,0.3350000000000001,2.0,False,False,True,Actual,
1989-03-01,1989.0,Mar,0.36,0.44,0.377,3.0,True,False,False,Actual,
1989-04-01,1989.0,Apr,0.29,0.404,0.2960000000000001,4.0,True,False,False,Actual,
1989-05-01,1989.0,May,0.17,0.33,0.292,5.0,True,False,False,Actual,
1989-06-01,1989.0,Jun,0.15,0.36,0.257,6.0,False,True,False,Actual,
1989-07-01,1989.0,Jul,0.34,0.3999999999999999,0.267,7.0,False,True,False,Actual,
1989-08-01,1989.0,Aug,0.33,0.3399999999999999,0.241,8.0,False,True,False,Actual,
1989-09-01,1989.0,Sep,0.34,0.3459999999999999,0.22,9.0,False,False,False,Actual,
1989-10-01,1989.0,Oct,0.29,0.346,0.244,10.0,False,False,False,Actual,
1989-11-01,1989.0,Nov,0.2,0.2719999999999999,0.1629999999999999,11.0,False,False,False,Actual,
1989-12-01,1989.0,Dec,0.37,0.3659999999999999,0.245,12.0,False,False,True,Actual,
1990-01-01,1990.0,Jan,0.41,0.396,0.338,1.0,False,False,True,Actual,
1990-02-01,1990.0,Feb,0.44,0.4159999999999999,0.323,2.0,False,False,True,Actual,
1990-03-01,1990.0,Mar,0.8,0.5,0.38,3.0,True,False,False,Actual,
1990-04-01,1990.0,Apr,0.56,0.41,0.331,4.0,True,False,False,Actual,
1990-05-01,1990.0,May,0.45,0.3419999999999999,0.287,5.0,True,False,False,Actual,
1990-06-01,1990.0,Jun,0.37,0.34,0.298,6.0,False,True,False,Actual,
1990-07-01,1990.0,Jul,0.46,0.3359999999999999,0.2779999999999999,7.0,False,True,False,Actual,
1990-08-01,1990.0,Aug,0.34,0.306,0.243,8.0,False,True,False,Actual,
1990-09-01,1990.0,Sep,0.23,0.2739999999999999,0.2299999999999999,9.0,False,False,False,Actual,
1990-10-01,1990.0,Oct,0.44,0.2939999999999999,0.2729999999999999,10.0,False,False,False,Actual,
1990-11-01,1990.0,Nov,0.46,0.2199999999999999,0.2009999999999999,11.0,False,False,False,Actual,
1990-12-01,1990.0,Dec,0.4,0.3159999999999999,0.287,12.0,False,False,True,Actual,
1991-01-01,1991.0,Jan,0.42,0.352,0.368,1.0,False,False,True,Actual,
1991-02-01,1991.0,Feb,0.5,0.4019999999999999,0.406,2.0,False,False,True,Actual,
1991-03-01,1991.0,Mar,0.35,0.47,0.41,3.0,True,False,False,Actual,
1991-04-01,1991.0,Apr,0.51,0.38,0.366,4.0,True,False,False,Actual,
1991-05-01,1991.0,May,0.34,0.3099999999999999,0.3,5.0,True,False,False,Actual,
1991-06-01,1991.0,Jun,0.53,0.306,0.326,6.0,False,True,False,Actual,
1991-07-01,1991.0,Jul,0.47,0.3199999999999999,0.319,7.0,False,True,False,Actual,
1991-08-01,1991.0,Aug,0.39,0.25,0.271,8.0,False,True,False,Actual,
1991-09-01,1991.0,Sep,0.44,0.2219999999999999,0.25,9.0,False,False,False,Actual,
1991-10-01,1991.0,Oct,0.29,0.2659999999999999,0.307,10.0,False,False,False,Actual,
1991-11-01,1991.0,Nov,0.29,0.2019999999999999,0.2399999999999999,11.0,False,False,False,Actual,
1991-12-01,1991.0,Dec,0.31,0.2939999999999999,0.299,12.0,False,False,True,Actual,
1992-01-01,1992.0,Jan,0.47,0.38,0.366,1.0,False,False,True,Actual,
1992-02-01,1992.0,Feb,0.4,0.346,0.415,2.0,False,False,True,Actual,
1992-03-01,1992.0,Mar,0.48,0.456,0.4120000000000001,3.0,True,False,False,Actual,
1992-04-01,1992.0,Apr,0.27,0.404,0.377,4.0,True,False,False,Actual,
1992-05-01,1992.0,May,0.31,0.332,0.306,5.0,True,False,False,Actual,
1992-06-01,1992.0,Jun,0.25,0.362,0.3390000000000001,6.0,False,True,False,Actual,
1992-07-01,1992.0,Jul,0.08,0.3119999999999999,0.344,7.0,False,True,False,Actual,
1992-08-01,1992.0,Aug,0.08,0.2259999999999999,0.303,8.0,False,True,False,Actual,
1992-09-01,1992.0,Sep,-0.01,0.2159999999999999,0.2719999999999999,9.0,False,False,False,Actual,
1992-10-01,1992.0,Oct,0.07,0.2919999999999999,0.3139999999999999,10.0,False,False,False,Actual,
1992-11-01,1992.0,Nov,0.03,0.2499999999999999,0.2709999999999999,11.0,False,False,False,Actual,
1992-12-01,1992.0,Dec,0.21,0.2959999999999999,0.323,12.0,False,False,True,Actual,
1993-01-01,1993.0,Jan,0.34,0.4019999999999999,0.367,1.0,False,False,True,Actual,
1993-02-01,1993.0,Feb,0.37,0.416,0.4130000000000001,2.0,False,False,True,Actual,
1993-03-01,1993.0,Mar,0.36,0.3899999999999999,0.446,3.0,True,False,False,Actual,
1993-04-01,1993.0,Apr,0.27,0.386,0.387,4.0,True,False,False,Actual,
1993-05-01,1993.0,May,0.28,0.296,0.315,5.0,True,False,False,Actual,
1993-06-01,1993.0,Jun,0.23,0.374,0.358,6.0,False,True,False,Actual,
1993-07-01,1993.0,Jul,0.25,0.3099999999999999,0.3379999999999999,7.0,False,True,False,Actual,
1993-08-01,1993.0,Aug,0.11,0.2479999999999999,0.319,8.0,False,True,False,Actual,
1993-09-01,1993.0,Sep,0.11,0.2359999999999999,0.289,9.0,False,False,False,Actual,
1993-10-01,1993.0,Oct,0.24,0.2959999999999999,0.3419999999999999,10.0,False,False,False,Actual,
1993-11-01,1993.0,Nov,0.03,0.2459999999999999,0.306,11.0,False,False,False,Actual,
1993-12-01,1993.0,Dec,0.18,0.2679999999999999,0.336,12.0,False,False,True,Actual,
1994-01-01,1994.0,Jan,0.26,0.366,0.369,1.0,False,False,True,Actual,
1994-02-01,1994.0,Feb,0.02,0.408,0.457,2.0,False,False,True,Actual,
1994-03-01,1994.0,Mar,0.29,0.384,0.4580000000000001,3.0,True,False,False,Actual,
1994-04-01,1994.0,Apr,0.41,0.35,0.408,4.0,True,False,False,Actual,
1994-05-01,1994.0,May,0.28,0.282,0.3390000000000001,5.0,True,False,False,Actual,
1994-06-01,1994.0,Jun,0.43,0.3179999999999999,0.395,6.0,False,True,False,Actual,
1994-07-01,1994.0,Jul,0.3,0.288,0.371,7.0,False,True,False,Actual,
1994-08-01,1994.0,Aug,0.21,0.2659999999999999,0.345,8.0,False,True,False,Actual,
1994-09-01,1994.0,Sep,0.31,0.1979999999999999,0.294,9.0,False,False,False,Actual,
1994-10-01,1994.0,Oct,0.42,0.2819999999999999,0.346,10.0,False,False,False,Actual,
1994-11-01,1994.0,Nov,0.44,0.2699999999999999,0.337,11.0,False,False,False,Actual,
1994-12-01,1994.0,Dec,0.38,0.2799999999999999,0.361,12.0,False,False,True,Actual,
1995-01-01,1995.0,Jan,0.52,0.338,0.4049999999999999,1.0,False,False,True,Actual,
1995-02-01,1995.0,Feb,0.79,0.41,0.4910000000000001,2.0,False,False,True,Actual,
1995-03-01,1995.0,Mar,0.47,0.392,0.454,3.0,True,False,False,Actual,
1995-04-01,1995.0,Apr,0.47,0.364,0.411,4.0,True,False,False,Actual,
1995-05-01,1995.0,May,0.27,0.288,0.348,5.0,True,False,False,Actual,
1995-06-01,1995.0,Jun,0.43,0.376,0.416,6.0,False,True,False,Actual,
1995-07-01,1995.0,Jul,0.45,0.3399999999999999,0.375,7.0,False,True,False,Actual,
1995-08-01,1995.0,Aug,0.45,0.3319999999999999,0.343,8.0,False,True,False,Actual,
1995-09-01,1995.0,Sep,0.33,0.3039999999999999,0.299,9.0,False,False,False,Actual,
1995-10-01,1995.0,Oct,0.46,0.3899999999999999,0.351,10.0,False,False,False,Actual,
1995-11-01,1995.0,Nov,0.44,0.3919999999999999,0.354,11.0,False,False,False,Actual,
1995-12-01,1995.0,Dec,0.26,0.3559999999999998,0.364,12.0,False,False,True,Actual,
1996-01-01,1996.0,Jan,0.24,0.386,0.389,1.0,False,False,True,Actual,
1996-02-01,1996.0,Feb,0.46,0.5119999999999999,0.503,2.0,False,False,True,Actual,
1996-03-01,1996.0,Mar,0.32,0.446,0.4290000000000001,3.0,True,False,False,Actual,
1996-04-01,1996.0,Apr,0.33,0.4359999999999999,0.411,4.0,True,False,False,Actual,
1996-05-01,1996.0,May,0.27,0.368,0.339,5.0,True,False,False,Actual,
